location_name,location,Week,tavg,pres,year,epiweek,week,enddate,pavg
Wyoming,56,2010-01-30,-3.792857142857143,1017.7,2010,201004,4,2010-01-30,1018.7071428571428
Alabama,01,2010-02-06,5.942857142857143,1011.3666666666667,2010,201005,5,2010-02-06,1018.1833333333334
Alaska,02,2010-02-06,-9.96190476190476,993.0,2010,201005,5,2010-02-06,1007.8476190476191
Arizona,04,2010-02-06,14.157142857142857,1013.1,2010,201005,5,2010-02-06,1010.9666666666666
Arkansas,05,2010-02-06,1.1785714285714286,1018.9,2010,201005,5,2010-02-06,1020.0214285714285
California,06,2010-02-06,13.1,1013.1666666666666,2010,201005,5,2010-02-06,1012.7714285714286
Colorado,08,2010-02-06,0.2095238095238095,1015.2333333333332,2010,201005,5,2010-02-06,1013.1285714285715
Connecticut,09,2010-02-06,-2.4571428571428564,1008.8333333333334,2010,201005,5,2010-02-06,1019.6333333333333
Delaware,10,2010-02-06,-1.7714285714285711,1006.3,2010,201005,5,2010-02-06,1020.8
Florida,12,2010-02-06,16.78095238095238,1008.6333333333333,2010,201005,5,2010-02-06,1016.0095238095238
Georgia,13,2010-02-06,5.442857142857142,1007.0,2010,201005,5,2010-02-06,1017.754761904762
Hawaii,15,2010-02-06,22.25714285714286,1016.9666666666667,2010,201005,5,2010-02-06,1014.1761904761905
Idaho,16,2010-02-06,2.3952380952380956,1014.2999999999998,2010,201005,5,2010-02-06,1013.4333333333334
Illinois,17,2010-02-06,-3.1285714285714286,1019.6666666666666,2010,201005,5,2010-02-06,1022.6714285714286
Indiana,18,2010-02-06,-2.1285714285714286,1013.7333333333332,2010,201005,5,2010-02-06,1021.0190476190476
Iowa,19,2010-02-06,-5.214285714285714,1021.7333333333332,2010,201005,5,2010-02-06,1022.4666666666668
Kansas,20,2010-02-06,-0.10476190476190475,1020.7999999999998,2010,201005,5,2010-02-06,1020.4285714285714
Kentucky,21,2010-02-06,-0.06190476190476208,1009.0666666666666,2010,201005,5,2010-02-06,1019.6190476190476
Louisiana,22,2010-02-06,7.8,1017.0,2010,201005,5,2010-02-06,1018.4142857142857
Maine,23,2010-02-06,-6.728571428571429,1012.7,2010,201005,5,2010-02-06,1017.8428571428573
Maryland,24,2010-02-06,-1.3523809523809525,1005.6666666666666,2010,201005,5,2010-02-06,1020.5714285714286
Massachusetts,25,2010-02-06,-4.938095238095237,1010.8666666666667,2010,201005,5,2010-02-06,1018.7142857142857
Michigan,26,2010-02-06,-4.057142857142857,1017.9,2010,201005,5,2010-02-06,1022.7499999999999
Minnesota,27,2010-02-06,-7.6000000000000005,1024.6000000000001,2010,201005,5,2010-02-06,1023.9880952380953
Mississippi,28,2010-02-06,6.59047619047619,1014.8666666666668,2010,201005,5,2010-02-06,1018.2571428571429
Missouri,29,2010-02-06,-0.519047619047619,1019.0333333333334,2010,201005,5,2010-02-06,1020.6095238095239
Montana,30,2010-02-06,-3.4857142857142853,1019.1999999999999,2010,201005,5,2010-02-06,1016.3880952380953
Nebraska,31,2010-02-06,-3.3047619047619046,1022.0,2010,201005,5,2010-02-06,1021.3047619047619
Nevada,32,2010-02-06,7.628571428571428,1010.1,2010,201005,5,2010-02-06,1010.9095238095239
New Hampshire,33,2010-02-06,-6.109523809523809,1012.3666666666667,2010,201005,5,2010-02-06,1018.6666666666666
New Jersey,34,2010-02-06,-1.561904761904762,1008.4333333333334,2010,201005,5,2010-02-06,1020.3142857142857
New Mexico,35,2010-02-06,3.5619047619047612,1014.5,2010,201005,5,2010-02-06,1013.4
New York,36,2010-02-06,-4.857142857142857,1013.6666666666666,2010,201005,5,2010-02-06,1021.4571428571428
North Carolina,37,2010-02-06,1.342857142857143,1003.4666666666667,2010,201005,5,2010-02-06,1019.2809523809525
North Dakota,38,2010-02-06,-11.633333333333335,1023.8,2010,201005,5,2010-02-06,1024.3285714285714
Ohio,39,2010-02-06,-2.0904761904761906,1011.3333333333334,2010,201005,5,2010-02-06,1021.2119047619046
Oklahoma,40,2010-02-06,1.0142857142857142,1020.2999999999998,2010,201005,5,2010-02-06,1019.804761904762
Oregon,41,2010-02-06,7.833333333333334,1010.9333333333334,2010,201005,5,2010-02-06,1008.9619047619047
Pennsylvania,42,2010-02-06,-2.357142857142857,1008.1666666666666,2010,201005,5,2010-02-06,1020.9119047619048
Rhode Island,44,2010-02-06,-3.085714285714286,1010.1,2010,201005,5,2010-02-06,1018.9428571428572
South Carolina,45,2010-02-06,7.023809523809524,1003.6999999999999,2010,201005,5,2010-02-06,1017.995238095238
South Dakota,46,2010-02-06,-8.352380952380953,1021.5,2010,201005,5,2010-02-06,1021.4333333333334
Tennessee,47,2010-02-06,2.1809523809523808,1010.5666666666666,2010,201005,5,2010-02-06,1019.1190476190477
Texas,48,2010-02-06,7.461904761904762,1018.1333333333332,2010,201005,5,2010-02-06,1017.552380952381
Utah,49,2010-02-06,1.995238095238095,1012.9,2010,201005,5,2010-02-06,1013.8571428571429
Vermont,50,2010-02-06,-7.985714285714287,1017.0,2010,201005,5,2010-02-06,1020.3
Virginia,51,2010-02-06,0.8904761904761905,998.2666666666668,2010,201005,5,2010-02-06,1019.0190476190475
Washington,53,2010-02-06,6.428571428571428,1012.6333333333332,2010,201005,5,2010-02-06,1010.395238095238
West Virginia,54,2010-02-06,-0.7523809523809524,1006.2666666666668,2010,201005,5,2010-02-06,1019.9833333333333
Wisconsin,55,2010-02-06,-5.1761904761904765,1022.8000000000001,2010,201005,5,2010-02-06,1023.4285714285714
Wyoming,56,2010-02-06,-1.0857142857142856,1013.8,2010,201005,5,2010-02-06,1012.7285714285716
Alabama,01,2010-02-13,2.0285714285714285,1016.8000000000001,2010,201006,6,2010-02-13,1017.7190476190477
Alaska,02,2010-02-13,-6.604761904761905,999.8333333333334,2010,201006,6,2010-02-13,1001.7952380952381
Arizona,04,2010-02-13,12.033333333333333,1015.8333333333334,2010,201006,6,2010-02-13,1014.0333333333334
Arkansas,05,2010-02-13,0.03571428571428571,1015.5,2010,201006,6,2010-02-13,1019.6785714285714
California,06,2010-02-13,12.27142857142857,1018.9,2010,201006,6,2010-02-13,1017.4238095238096
Colorado,08,2010-02-13,-2.985714285714286,1013.8000000000001,2010,201006,6,2010-02-13,1016.2190476190477
Connecticut,09,2010-02-13,-1.4666666666666666,1000.9333333333334,2010,201006,6,2010-02-13,1005.5857142857143
Delaware,10,2010-02-13,-2.957142857142857,1005.4,2010,201006,6,2010-02-13,1012.1333333333333
Florida,12,2010-02-13,11.342857142857142,1013.6,2010,201006,6,2010-02-13,1014.2380952380954
Georgia,13,2010-02-13,3.0619047619047626,1014.0666666666666,2010,201006,6,2010-02-13,1015.4380952380952
Hawaii,15,2010-02-13,22.847619047619048,1017.0,2010,201006,6,2010-02-13,1018.6999999999999
Idaho,16,2010-02-13,4.076190476190476,1023.2000000000002,2010,201006,6,2010-02-13,1017.7428571428571
Illinois,17,2010-02-13,-5.995238095238094,1015.0333333333333,2010,201006,6,2010-02-13,1019.0777777777779
Indiana,18,2010-02-13,-5.423809523809524,1015.1666666666666,2010,201006,6,2010-02-13,1017.6666666666667
Iowa,19,2010-02-13,-8.304761904761905,1016.65,2010,201006,6,2010-02-13,1019.4571428571427
Kansas,20,2010-02-13,-2.009523809523809,1013.9333333333334,2010,201006,6,2010-02-13,1019.5238095238095
Kentucky,21,2010-02-13,-3.585714285714286,1015.8666666666667,2010,201006,6,2010-02-13,1017.5833333333333
Louisiana,22,2010-02-13,4.764285714285713,1019.75,2010,201006,6,2010-02-13,1018.8857142857142
Maine,23,2010-02-13,-2.607142857142857,996.4,2010,201006,6,2010-02-13,1002.3142857142857
Maryland,24,2010-02-13,-3.019047619047619,1006.5,2010,201006,6,2010-02-13,1010.8666666666667
Massachusetts,25,2010-02-13,-2.980952380952381,998.4333333333334,2010,201006,6,2010-02-13,1003.8476190476191
Michigan,26,2010-02-13,-4.142857142857142,1010.7666666666668,2010,201006,6,2010-02-13,1015.8809523809523
Minnesota,27,2010-02-13,-8.976190476190476,1017.2666666666668,2010,201006,6,2010-02-13,1020.6333333333333
Mississippi,28,2010-02-13,3.1238095238095234,1018.2000000000002,2010,201006,6,2010-02-13,1018.5714285714286
Missouri,29,2010-02-13,-2.5190476190476185,1015.0666666666666,2010,201006,6,2010-02-13,1019.3547619047619
Montana,30,2010-02-13,-3.119047619047619,1022.1999999999999,2010,201006,6,2010-02-13,1018.9809523809523
Nebraska,31,2010-02-13,-5.780952380952381,1014.9666666666667,2010,201006,6,2010-02-13,1020.1190476190477
Nevada,32,2010-02-13,7.533333333333333,1019.8333333333334,2010,201006,6,2010-02-13,1014.8333333333333
New Hampshire,33,2010-02-13,-3.114285714285714,998.0666666666666,2010,201006,6,2010-02-13,1003.9571428571428
New Jersey,34,2010-02-13,-1.0333333333333334,1002.8000000000001,2010,201006,6,2010-02-13,1007.1523809523809
New Mexico,35,2010-02-13,3.323809523809524,1016.2,2010,201006,6,2010-02-13,1013.1571428571427
New York,36,2010-02-13,-3.914285714285714,1005.5666666666666,2010,201006,6,2010-02-13,1010.6095238095238
North Carolina,37,2010-02-13,1.257142857142857,1009.1,2010,201006,6,2010-02-13,1013.0333333333334
North Dakota,38,2010-02-13,-13.138095238095238,1017.35,2010,201006,6,2010-02-13,1022.0857142857143
Ohio,39,2010-02-13,-5.6571428571428575,1012.7666666666668,2010,201006,6,2010-02-13,1016.202380952381
Oklahoma,40,2010-02-13,0.876190476190476,1014.1333333333332,2010,201006,6,2010-02-13,1019.6095238095238
Oregon,41,2010-02-13,7.547619047619048,1018.0666666666666,2010,201006,6,2010-02-13,1015.4095238095239
Pennsylvania,42,2010-02-13,-3.9095238095238094,1006.5,2010,201006,6,2010-02-13,1011.0809523809523
Rhode Island,44,2010-02-13,-1.6142857142857143,998.5,2010,201006,6,2010-02-13,1003.5571428571428
South Carolina,45,2010-02-13,5.085714285714286,1010.8000000000001,2010,201006,6,2010-02-13,1013.7380952380953
South Dakota,46,2010-02-13,-10.542857142857143,1015.7333333333335,2010,201006,6,2010-02-13,1020.6000000000001
Tennessee,47,2010-02-13,-0.40952380952380946,1016.0,2010,201006,6,2010-02-13,1017.9142857142857
Texas,48,2010-02-13,5.580952380952381,1018.6999999999999,2010,201006,6,2010-02-13,1018.5809523809523
Utah,49,2010-02-13,1.8777777777777775,1021.3,2010,201006,6,2010-02-13,1015.5200000000001
Vermont,50,2010-02-13,-6.476190476190476,1002.4,2010,201006,6,2010-02-13,1008.4999999999999
Virginia,51,2010-02-13,0.3238095238095239,1006.0333333333333,2010,201006,6,2010-02-13,1010.9619047619047
Washington,53,2010-02-13,5.80952380952381,1019.5333333333333,2010,201006,6,2010-02-13,1015.5142857142857
West Virginia,54,2010-02-13,-3.99047619047619,,2010,201006,6,2010-02-13,1016.4166666666666
Wisconsin,55,2010-02-13,-5.928571428571429,1013.9333333333334,2010,201006,6,2010-02-13,1018.1809523809525
Wyoming,56,2010-02-13,-4.607142857142857,1014.65,2010,201006,6,2010-02-13,1016.6071428571429
Alabama,01,2010-02-20,3.2523809523809524,1021.2666666666668,2010,201007,7,2010-02-20,1019.1904761904761
Alaska,02,2010-02-20,-2.238095238095238,1017.6,2010,201007,7,2010-02-20,1010.7285714285715
Arizona,04,2010-02-20,16.433333333333334,1009.8333333333334,2010,201007,7,2010-02-20,1012.4
Arkansas,05,2010-02-20,2.7142857142857144,1016.5,2010,201007,7,2010-02-20,1020.092857142857
California,06,2010-02-20,14.704761904761904,1012.5,2010,201007,7,2010-02-20,1014.9285714285714
Colorado,08,2010-02-20,-3.9476190476190482,1013.8666666666667,2010,201007,7,2010-02-20,1021.0714285714287
Connecticut,09,2010-02-20,1.4190476190476191,1012.0333333333333,2010,201007,7,2010-02-20,1002.9761904761906
Delaware,10,2010-02-20,0.4428571428571429,1017.1,2010,201007,7,2010-02-20,1009.0333333333334
Florida,12,2010-02-20,11.257142857142856,1020.1999999999999,2010,201007,7,2010-02-20,1018.9142857142857
Georgia,13,2010-02-20,4.476190476190476,1020.8000000000001,2010,201007,7,2010-02-20,1017.2095238095238
Hawaii,15,2010-02-20,21.566666666666666,1020.1333333333333,2010,201007,7,2010-02-20,1018.2880952380953
Idaho,16,2010-02-20,4.5,1013.9,2010,201007,7,2010-02-20,1020.4428571428571
Illinois,17,2010-02-20,-2.833333333333333,1020.7666666666668,2010,201007,7,2010-02-20,1015.6999999999998
Indiana,18,2010-02-20,-2.8761904761904757,1021.5666666666666,2010,201007,7,2010-02-20,1016.1476190476191
Iowa,19,2010-02-20,-6.3619047619047615,1020.5666666666666,2010,201007,7,2010-02-20,1018.6095238095238
Kansas,20,2010-02-20,-1.138095238095238,1019.2999999999998,2010,201007,7,2010-02-20,1020.5809523809525
Kentucky,21,2010-02-20,-1.1571428571428573,1021.7000000000002,2010,201007,7,2010-02-20,1017.2380952380952
Louisiana,22,2010-02-20,7.107142857142857,1018.9000000000001,2010,201007,7,2010-02-20,1021.0857142857143
Maine,23,2010-02-20,0.2785714285714285,1006.5,2010,201007,7,2010-02-20,997.6
Maryland,24,2010-02-20,0.20476190476190467,1018.8333333333334,2010,201007,7,2010-02-20,1009.3857142857142
Massachusetts,25,2010-02-20,0.33809523809523817,1009.3666666666668,2010,201007,7,2010-02-20,1000.1857142857143
Michigan,26,2010-02-20,-1.176190476190476,1021.9,2010,201007,7,2010-02-20,1012.3190476190476
Minnesota,27,2010-02-20,-5.833333333333333,1022.1666666666666,2010,201007,7,2010-02-20,1019.557142857143
Mississippi,28,2010-02-20,4.98095238095238,1019.9,2010,201007,7,2010-02-20,1020.0666666666666
Missouri,29,2010-02-20,-0.9952380952380954,1018.4333333333334,2010,201007,7,2010-02-20,1019.2809523809525
Montana,30,2010-02-20,-2.3238095238095235,1022.1666666666666,2010,201007,7,2010-02-20,1024.5190476190478
Nebraska,31,2010-02-20,-6.30952380952381,1022.1666666666666,2010,201007,7,2010-02-20,1022.4714285714288
Nevada,32,2010-02-20,10.666666666666668,1005.9,2010,201007,7,2010-02-20,1013.5809523809523
New Hampshire,33,2010-02-20,0.41904761904761906,1008.7333333333332,2010,201007,7,2010-02-20,999.4904761904762
New Jersey,34,2010-02-20,1.4476190476190476,1014.0333333333333,2010,201007,7,2010-02-20,1004.9714285714284
New Mexico,35,2010-02-20,4.738095238095239,1006.0,2010,201007,7,2010-02-20,1014.8714285714285
New York,36,2010-02-20,-0.7904761904761906,1017.0333333333333,2010,201007,7,2010-02-20,1006.947619047619
North Carolina,37,2010-02-20,2.5666666666666664,1020.8333333333334,2010,201007,7,2010-02-20,1013.9095238095239
North Dakota,38,2010-02-20,-11.666666666666668,1022.95,2010,201007,7,2010-02-20,1026.4642857142856
Ohio,39,2010-02-20,-2.852380952380952,1022.7333333333332,2010,201007,7,2010-02-20,1014.3357142857142
Oklahoma,40,2010-02-20,3.495238095238095,1015.6,2010,201007,7,2010-02-20,1020.252380952381
Oregon,41,2010-02-20,8.20952380952381,1014.4,2010,201007,7,2010-02-20,1018.4285714285713
Pennsylvania,42,2010-02-20,-0.9190476190476191,1018.1999999999999,2010,201007,7,2010-02-20,1008.7333333333333
Rhode Island,44,2010-02-20,1.7571428571428573,1009.5,2010,201007,7,2010-02-20,1000.4428571428571
South Carolina,45,2010-02-20,5.442857142857143,1021.0666666666666,2010,201007,7,2010-02-20,1015.9333333333334
South Dakota,46,2010-02-20,-8.647619047619047,1022.5999999999999,2010,201007,7,2010-02-20,1025.0904761904762
Tennessee,47,2010-02-20,1.5761904761904764,1020.8000000000001,2010,201007,7,2010-02-20,1018.5
Texas,48,2010-02-20,8.309523809523808,1015.5333333333333,2010,201007,7,2010-02-20,1020.795238095238
Utah,49,2010-02-20,2.1095238095238096,1010.4,2010,201007,7,2010-02-20,1018.3857142857142
Vermont,50,2010-02-20,-1.3857142857142857,1011.6,2010,201007,7,2010-02-20,1001.7857142857144
Virginia,51,2010-02-20,3.2809523809523813,1019.5666666666666,2010,201007,7,2010-02-20,1011.1523809523809
Washington,53,2010-02-20,6.547619047619047,1017.2666666666668,2010,201007,7,2010-02-20,1020.657142857143
West Virginia,54,2010-02-20,-1.9952380952380955,1022.95,2010,201007,7,2010-02-20,1014.5238095238095
Wisconsin,55,2010-02-20,-2.676190476190476,1021.1999999999999,2010,201007,7,2010-02-20,1015.2476190476191
Wyoming,56,2010-02-20,-5.957142857142857,1015.9,2010,201007,7,2010-02-20,1022.3357142857142
Alabama,01,2010-02-27,5.719047619047619,1013.9666666666666,2010,201008,8,2010-02-27,1014.9095238095239
Alaska,02,2010-02-27,-5.609523809523809,1005.8333333333334,2010,201008,8,2010-02-27,1007.7761904761904
Arizona,04,2010-02-27,13.29047619047619,1007.8333333333334,2010,201008,8,2010-02-27,1015.3333333333333
Arkansas,05,2010-02-27,2.6928571428571426,1018.6,2010,201008,8,2010-02-27,1017.5785714285714
California,06,2010-02-27,13.638095238095238,1007.3000000000001,2010,201008,8,2010-02-27,1017.4571428571428
Colorado,08,2010-02-27,-2.461904761904762,1015.1,2010,201008,8,2010-02-27,1017.904761904762
Connecticut,09,2010-02-27,1.957142857142857,999.1333333333333,2010,201008,8,2010-02-27,1003.4952380952382
Delaware,10,2010-02-27,1.557142857142857,1002.0,2010,201008,8,2010-02-27,1005.8000000000001
Florida,12,2010-02-27,14.333333333333334,1012.0,2010,201008,8,2010-02-27,1012.6619047619048
Georgia,13,2010-02-27,6.890476190476191,1010.8333333333334,2010,201008,8,2010-02-27,1012.657142857143
Hawaii,15,2010-02-27,22.923809523809524,1019.1,2010,201008,8,2010-02-27,1018.7380952380953
Idaho,16,2010-02-27,3.523809523809524,1008.0,2010,201008,8,2010-02-27,1018.0285714285714
Illinois,17,2010-02-27,-2.2904761904761908,1012.8000000000001,2010,201008,8,2010-02-27,1014.7952380952381
Indiana,18,2010-02-27,-0.3380952380952383,1011.3000000000001,2010,201008,8,2010-02-27,1013.5190476190475
Iowa,19,2010-02-27,-8.628571428571428,1018.0,2010,201008,8,2010-02-27,1019.1285714285714
Kansas,20,2010-02-27,-3.223809523809524,1020.4666666666667,2010,201008,8,2010-02-27,1020.0952380952383
Kentucky,21,2010-02-27,2.0857142857142854,1012.1,2010,201008,8,2010-02-27,1013.7761904761907
Louisiana,22,2010-02-27,8.957142857142859,1017.3,2010,201008,8,2010-02-27,1016.0928571428573
Maine,23,2010-02-27,2.185714285714286,,2010,201008,8,2010-02-27,1011.0200000000001
Maryland,24,2010-02-27,2.55,1002.8666666666668,2010,201008,8,2010-02-27,1007.0571428571428
Massachusetts,25,2010-02-27,1.6523809523809525,998.8666666666668,2010,201008,8,2010-02-27,1004.6833333333333
Michigan,26,2010-02-27,-1.4190476190476191,1007.2666666666668,2010,201008,8,2010-02-27,1011.3595238095238
Minnesota,27,2010-02-27,-8.509523809523808,1019.8666666666668,2010,201008,8,2010-02-27,1020.6380952380953
Mississippi,28,2010-02-27,7.3999999999999995,1015.6,2010,201008,8,2010-02-27,1015.6285714285715
Missouri,29,2010-02-27,-1.9238095238095236,1018.2333333333332,2010,201008,8,2010-02-27,1018.4761904761906
Montana,30,2010-02-27,-0.047619047619047575,1010.3333333333334,2010,201008,8,2010-02-27,1017.3476190476191
Nebraska,31,2010-02-27,-7.209523809523809,1022.2666666666668,2010,201008,8,2010-02-27,1022.2095238095237
Nevada,32,2010-02-27,6.742857142857142,1005.6999999999999,2010,201008,8,2010-02-27,1016.0285714285714
New Hampshire,33,2010-02-27,1.9809523809523808,999.9,2010,201008,8,2010-02-27,1006.1095238095238
New Jersey,34,2010-02-27,1.8809523809523812,999.5333333333333,2010,201008,8,2010-02-27,1004.197619047619
New Mexico,35,2010-02-27,3.480952380952381,1014.1,2010,201008,8,2010-02-27,1014.8142857142858
New York,36,2010-02-27,-0.6476190476190476,999.8333333333334,2010,201008,8,2010-02-27,1006.3238095238095
North Carolina,37,2010-02-27,5.304761904761905,1006.6,2010,201008,8,2010-02-27,1009.6
North Dakota,38,2010-02-27,-11.91904761904762,1024.0,2010,201008,8,2010-02-27,1023.0071428571429
Ohio,39,2010-02-27,-0.35714285714285726,1007.6999999999999,2010,201008,8,2010-02-27,1011.5309523809523
Oklahoma,40,2010-02-27,2.7142857142857144,1019.3666666666667,2010,201008,8,2010-02-27,1017.9952380952382
Oregon,41,2010-02-27,7.671428571428572,1008.9,2010,201008,8,2010-02-27,1013.8523809523809
Pennsylvania,42,2010-02-27,0.5523809523809523,1002.1999999999999,2010,201008,8,2010-02-27,1006.7238095238096
Rhode Island,44,2010-02-27,2.942857142857143,999.4,2010,201008,8,2010-02-27,1006.6999999999999
South Carolina,45,2010-02-27,8.676190476190476,1008.5666666666666,2010,201008,8,2010-02-27,1010.9761904761905
South Dakota,46,2010-02-27,-8.49047619047619,1021.1999999999999,2010,201008,8,2010-02-27,1021.6000000000001
Tennessee,47,2010-02-27,3.4476190476190474,1013.6333333333332,2010,201008,8,2010-02-27,1014.8571428571429
Texas,48,2010-02-27,8.838095238095239,1020.3333333333334,2010,201008,8,2010-02-27,1016.4714285714286
Utah,49,2010-02-27,1.5999999999999999,1008.1,2010,201008,8,2010-02-27,1018.3714285714287
Vermont,50,2010-02-27,0.7095238095238097,998.8,2010,201008,8,2010-02-27,1006.7571428571429
Virginia,51,2010-02-27,4.8428571428571425,1004.8666666666668,2010,201008,8,2010-02-27,1007.5761904761905
Washington,53,2010-02-27,6.280952380952381,1007.6999999999999,2010,201008,8,2010-02-27,1014.4047619047618
West Virginia,54,2010-02-27,1.0595238095238095,1006.8499999999999,2010,201008,8,2010-02-27,1010.407142857143
Wisconsin,55,2010-02-27,-2.6333333333333333,1013.1999999999999,2010,201008,8,2010-02-27,1015.4809523809524
Wyoming,56,2010-02-27,-4.6571428571428575,1014.25,2010,201008,8,2010-02-27,1018.6142857142858
Alabama,01,2010-03-06,4.6,1025.7333333333333,2010,201009,9,2010-03-06,1018.1333333333333
