model,location,target,target_end_date,horizon,output_type,quantile_level,predicted,observed
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.01,53,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.025,72,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.05,89,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.1,112,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.15,133,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.2,151,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.25,169,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.3,187,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.35,204,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.4,223,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.45,242,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.5,264,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.55,285,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.6,311,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.65,340,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.7,374,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.75,412,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.8,458,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.85,521,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.9,601,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.95,698,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.975,758,1110.0
with_signals,US,wk inc flu hosp,2023-10-07,0,quantile,0.99,832,1110.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.01,115,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.025,137,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.05,160,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.1,190,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.15,214,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.2,234,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.25,254,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.3,272,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.35,291,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.4,310,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.45,329,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.5,351,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.55,372,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.6,396,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.65,422,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.7,451,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.75,485,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.8,526,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.85,578,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.9,645,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.95,766,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.975,865,1215.0
with_signals,US,wk inc flu hosp,2023-10-14,1,quantile,0.99,1001,1215.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.01,163,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.025,193,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.05,230,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.1,280,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.15,317,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.2,347,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.25,375,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.3,405,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.35,433,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.4,462,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.45,491,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.5,520,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.55,550,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.6,586,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.65,625,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.7,668,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.75,720,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.8,791,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.85,871,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.9,976,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.95,1176,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.975,1344,1470.0
with_signals,US,wk inc flu hosp,2023-10-21,2,quantile,0.99,1528,1470.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.01,230,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.025,277,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.05,323,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.1,385,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.15,437,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.2,485,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.25,529,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.3,569,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.35,608,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.4,649,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.45,689,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.5,735,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.55,780,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.6,832,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.65,888,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.7,950,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.75,1029,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.8,1119,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.85,1227,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.9,1378,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.95,1641,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.975,1869,1614.0
with_signals,US,wk inc flu hosp,2023-10-28,3,quantile,0.99,2137,1614.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.01,340,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.025,413,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.05,479,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.1,564,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.15,638,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.2,700,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.25,759,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.3,818,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.35,878,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.4,937,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.45,992,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.5,1052,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.55,1115,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.6,1189,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.65,1269,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.7,1359,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.75,1461,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.8,1586,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.85,1743,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.9,1940,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.95,2335,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.975,2700,2014.0
with_signals,US,wk inc flu hosp,2023-11-04,4,quantile,0.99,3069,2014.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.01,484,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.025,582,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.05,688,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.1,809,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.15,905,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.2,990,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.25,1067,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.3,1148,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.35,1218,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.4,1299,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.45,1383,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.5,1472,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.55,1571,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.6,1674,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.65,1787,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.7,1915,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.75,2051,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.8,2215,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.85,2426,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.9,2717,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.95,3198,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.975,3651,2775.0
with_signals,US,wk inc flu hosp,2023-11-11,5,quantile,0.99,4234,2775.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.01,612,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.025,743,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.05,885,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.1,1070,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.15,1208,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.2,1340,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.25,1457,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.3,1569,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.35,1682,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.4,1802,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.45,1915,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.5,2044,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.55,2176,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.6,2316,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.65,2497,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.7,2676,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.75,2895,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.8,3141,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.85,3425,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.9,3890,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.95,4677,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.975,5422,3491.0
with_signals,US,wk inc flu hosp,2023-11-18,6,quantile,0.99,6203,3491.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.01,921,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.025,1084,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.05,1278,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.1,1525,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.15,1725,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.2,1901,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.25,2070,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.3,2226,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.35,2386,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.4,2540,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.45,2701,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.5,2868,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.55,3043,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.6,3243,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.65,3477,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.7,3729,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.75,4040,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.8,4386,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.85,4859,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.9,5502,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.95,6561,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.975,7648,4386.0
with_signals,US,wk inc flu hosp,2023-11-25,7,quantile,0.99,8747,4386.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.01,1237,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.025,1473,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.05,1729,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.1,2111,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.15,2387,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.2,2633,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.25,2881,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.3,3096,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.35,3314,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.4,3538,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.45,3761,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.5,3996,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.55,4263,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.6,4558,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.65,4857,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.7,5206,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.75,5592,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.8,6062,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.85,6663,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.9,7539,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.95,8904,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.975,10117,5961.0
with_signals,US,wk inc flu hosp,2023-12-02,8,quantile,0.99,11638,5961.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.01,1638,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.025,1957,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.05,2256,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.1,2702,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.15,3064,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.2,3376,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.25,3684,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.3,3949,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.35,4255,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.4,4557,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.45,4851,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.5,5190,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.55,5523,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.6,5880,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.65,6267,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.7,6686,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.75,7242,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.8,7867,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.85,8687,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.9,9762,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.95,11613,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.975,13264,7510.0
with_signals,US,wk inc flu hosp,2023-12-09,9,quantile,0.99,15450,7510.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.01,1929,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.025,2385,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.05,2832,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.1,3377,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.15,3788,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.2,4189,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.25,4519,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.3,4866,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.35,5217,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.4,5592,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.45,5919,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.5,6307,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.55,6724,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.6,7167,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.65,7625,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.7,8177,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.75,8803,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.8,9543,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.85,10565,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.9,11949,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.95,14217,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.975,16154,10285.0
with_signals,US,wk inc flu hosp,2023-12-16,10,quantile,0.99,18784,10285.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.01,2385,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.025,2851,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.05,3295,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.1,3965,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.15,4498,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.2,4996,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.25,5399,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.3,5820,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.35,6270,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.4,6663,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.45,7080,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.5,7533,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.55,8015,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.6,8553,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.65,9114,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.7,9745,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.75,10501,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.8,11377,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.85,12580,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.9,14247,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.95,17116,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.975,19381,15726.0
with_signals,US,wk inc flu hosp,2023-12-23,11,quantile,0.99,22473,15726.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.01,2827,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.025,3335,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.05,3925,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.1,4726,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.15,5358,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.2,5896,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.25,6427,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.3,6938,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.35,7458,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.4,7993,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.45,8559,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.5,9205,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.55,9795,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.6,10459,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.65,11126,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.7,11969,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.75,12885,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.8,13840,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.85,15236,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.9,17226,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.95,20290,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.975,23091,21684.0
with_signals,US,wk inc flu hosp,2023-12-30,12,quantile,0.99,26179,21684.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.01,3283,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.025,3852,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.05,4558,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.1,5445,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.15,6164,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.2,6802,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.25,7363,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.3,7945,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.35,8518,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.4,9067,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.45,9633,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.5,10269,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.55,10929,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.6,11670,19549.0
with_signals,US,wk inc flu hosp,2024-01-06,13,quantile,0.65,12456,19549.0
